Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
03989258,"INTERNATIONAL MANAGEMENT CONSULTING, INC.",Legal Name,Stock Corporation,"14102 Sullyfield Cir Ste 2150, CHANTILLY, VA, 20151 - 1610, USA",SAM S   ZAMANI ,Active,
01807437,"INTERNATIONAL REAL ESTATE ASSOCIATES, LIMITED",Legal Name,Stock Corporation,"503 Carlisle Dr Ste 225D, Herndon, VA, 20170 - 4883, USA",GLENN WILLIAM  SAUNDERS III ,Inactive,
S3899897,"INTERNATIONAL SATELLITE ASSOCIATES, LLC",Legal Name,Limited Liability Company,"478 ELDEN ST UNIT 127, HERNDON, VA, 20170 - 0000, USA",BRIAN   KANE ,Inactive,
11832789,International School of Fashion and Design Paris Inc.,Legal Name,Stock Corporation,"205 Van Buren St Ste 140, Herndon, VA, 20170 - 5350, USA",Vinay   Lamba ,Active,
08169633,"INTERNATIONAL SIKH HERITAGE ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"12517 DARDANELLE CT, HERNDON, VA, 20170 - 0000, USA",AMARJIT K   MULTANI ,Active,
F1990391,"International Society for Environmental Epidemiology, Inc.",Legal Name,Nonstock Corporation,"4500 Daly Dr Ste 125, Chantilly, VA, 20151 - 3838, USA","INFINITY CONFERENCE GROUP, INC.",Active,
F2040519,"International Society of Indoor Air Quality and Climate, Incorporated",Legal Name,Nonstock Corporation,"4500 Daly Dr Ste 125, Chantilly, VA, 20151, USA","INFINITY CONFERENCE GROUP, INC.",Active,
F1569104,International Solutions Group Inc.,Legal Name,Stock Corporation,"1110 Elden St Ste 201, Herndon, VA, 20170 - 5599, USA",RAVI   PULI ,Active,
S7634779,"International Strategy Partners, LLC",Legal Name,Limited Liability Company,"9312 Jan St, Manassas Park, VA, 20111 - 0000, USA",FABIAN   PLATH ,Inactive,
S2622233,"International Trade America, LLC",Legal Name,Limited Liability Company,"2134 MAGER DR, HERNDON, VA, 20170 - 0000, USA",MAXIMO J   EUSEBIO ,Active,
S4345015,INTERWORLD LLC,Legal Name,Limited Liability Company,"2161 ASTORIA CIR #301, HERNDON, VA, 20170 - 0000, USA",MITESH   MEHTA ,Inactive,
S4471332,INTsight LLC,Legal Name,Limited Liability Company,"722 Huntsman Place, Herndon, VA, 20170 - 0000, USA",MICHAEL JOHN   BERGERON ,Active,
06587778,Invengo Technology Corp.,Legal Name,Stock Corporation,"12801 WORLDGATE DR, STE 500, HERNDON, VA, 20170 - 0000, USA",YICHANG   LIU ,Inactive,
S6591319,"Invent Labs, LLC",Legal Name,Limited Liability Company,"478 Elden Street, #112, Herndon, VA, 20170 - 0000, USA",TROY M   PEARSALL ,Inactive,
S7062906,"Inventum Engineering, LLC",Legal Name,Limited Liability Company,"481 CARLISLE DRIVE, SUITE 202, HERNDON, VA, 20170 - 0000, USA",JOHN P   BLACK ,Active,
S3716240,"Invest-Midwest Regional Center, LLC",Legal Name,Limited Liability Company,"620 HERNDON PKWY STE 110, HERNDON, VA, 20170 - 0000, USA",ROBERT   LUBIN ,Inactive,
S6030474,"Investigating Divergent Educational Activities Loudoun, LLC",Legal Name,Limited Liability Company,"1604 Folley Lick ct, Herndon, VA, 20170 - 0000, USA",NANCY SHERRIEL   JACOBS ,Inactive,
11731957,InvestinginLegacy LLC,Legal Name,Limited Liability Company,"440 Monticello Ave # 707747 Ste 1802, Norfolk, VA, 23510 - 2670, USA",Heather  Baker ,Active,
S2953224,"Investment Assurance Services, LLC",Legal Name,Limited Liability Company,"505 HUNTMAR PARK DR STE 315, HERNDON, VA, 20170 - 0000, USA",ROBERT   LUBIN ,Inactive,
11570335,Investments Squared LLC,Legal Name,Limited Liability Company,"12207 Windsor Hall Way , Herndon, VA, 20170, USA",Ryan  Lindley ,Inactive,
11390155,investorsolved.com llc,Legal Name,Limited Liability Company,"1601 Society Ct, Herndon, VA, 20170 - 2975, USA",Shirley ann Stewart ,Active,
S4001360,INVISION MEDIA GROUP L.L.C.,Legal Name,Limited Liability Company,"209 ELDEN ST STE 110, HERNDON, VA, 20170 - 0000, USA",MOHAMMAD NASIM   UDDIN ,Inactive,
S4709665,"IonExchange, LLC",Legal Name,Limited Liability Company,"303 Reneau Way, Herndon, VA, 20170 - 0000, USA",SHIRAJUL   HOQUE ,Active,
03861986,"IORMYX, Incorporated",Legal Name,Stock Corporation,"205 Van Buren St Ste 120, Herndon, VA, 20170 - 5336, USA",HARIDHAS   CHEMBUKAVE ,Active,
S8151617,IOTech LLC,Legal Name,Limited Liability Company,"750 Hickory ct, Herndon, VA, 20170 - 0000, USA",JASMINE   YOSOFI ,Inactive,
S6019493,iPatt Consulting LLC,Legal Name,Limited Liability Company,"11706 LEESBURG PIKE, HERNDON, VA, 20170 - 0000, USA",PEERAPON   PHAOSUWAN ,Inactive,
11458629,IPCrash LLC,Legal Name,Limited Liability Company,"1234 Elden St, Herndon, VA, 20170 - 5504, USA",Noah  Walker ,Active,
S5681665,Iphone lots llc,Legal Name,Limited Liability Company,"504 PAGE ST, Berryville, VA, 22611, USA",SYED O   ALI ,Inactive,
11143166,"IPSConsulting, LLC",Legal Name,Limited Liability Company,"11909 Champion Lake Ct, Herndon, VA, 20170 - 2710, USA",Irwin  Studen ,Active,
S4110724,IQUITOS CLEANING LLC,Legal Name,Limited Liability Company,"2244 ASTORIA CIR APT 107, HERNDON, VA, 20170 - 0000, USA",LEONIDAS   WONG-ZEGARRA ,Inactive,
08009086,"Ireland Lacrosse North America, Inc.",Legal Name,Nonstock Corporation,"2785 Prince Harold Ct, 1, Herndon, VA, 20171 - 2441, USA",JAMES J   HOBAN ,Inactive,
07391170,Ires Company,Legal Name,Stock Corporation,"12801 WORLDGATE DRIVE, STE 500, HERNDON, VA, 20170 - 0000, USA",ALIREZA   RAZI ,Inactive,
07247992,Irish Business Solutions Inc.,Legal Name,Stock Corporation,"485 PONTEREDRA ROAD, DAVENPORT, VA, 33837 - 0000, USA",DARSHAN   KHALSA ,Inactive,
S3332790,"Iron Box Consulting, LLC",Legal Name,Limited Liability Company,"10712 OLDFIELD DR, RESTON, VA, 20191 - 0000, USA",SUSAN   KIM ,Inactive,
S3654235,"IRON SIGHTS, LLC",Legal Name,Limited Liability Company,"1189 BROAD CREEK PL, HERNDON, VA, 20170 - 0000, USA",EMILE   SAAB ,Inactive,
11408306,"IS Holdings, LLC",Legal Name,Limited Liability Company,"12502 Dardanelle Ct, Herndon, VA, 20170 - 5731, USA",Ibraheem  Samirah ,Active,
11277869,ISA & ARTI LLC,Legal Name,Limited Liability Company,"610 clearwater ct, Herndon, VA, 20170, USA",MARTA ISABEL ALEMAN DE TAPIA ,Inactive,
S3355874,ISA'S HELP LLC,Legal Name,Limited Liability Company,"803 SYCAMORE CT, HERNDON, VA, 20170 - 0000, USA",JOSE FRANCISCO PEREZ   SANDOVAL ,Active,
11422530,"Isaac Newton, LLC",Legal Name,Limited Liability Company,"1984 Isaac Newton Sq W Ste 302, Reston, VA, 20190 - 5041, USA",Osman  Yazgan ,Active,
06794333,Isaacs Designs Inc.,Legal Name,Stock Corporation,"20708 ASHBURN ROAD, ASHBURN, VA, 20147 - 0000, USA",BETSY   ISAACS ,Inactive,
05717384,"Isam Estwani, D.D.S., Inc.",Legal Name,Stock Corporation,"12615 FANTASIA DRIVE, HERNDON, VA, 20170 - 0000, USA",ISAM   ESTWANI ,Inactive,
T0686115,ISB Holding Company LLC,Legal Name,Limited Liability Company,"1895 RIVER FALLS DR, ROSWELL, GA, 30076 - 0000, USA",NASIR   BAJWA ,Inactive,
S4347458,"Ishi Yama Ryu Battoujutsu, NOVA LLC",Legal Name,Limited Liability Company,"2121 Raven Tower Court #102, Herndon, VA, 20170 - 0000, USA",KERUVIN MARTIN   BISHOP ,Inactive,
S5550332,"ISL Enterprises, LLC",Legal Name,Limited Liability Company,"2161 ASTORIA CIRCLE APT 402, HERNDON, VA, 20170 - 0000, USA",KIRKLIN   ANGLIN ,Inactive,
05291992,"ISLAMIC SOCIAL SERVICES ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"PO Box 12705, TEMPE, AZ, 85284 - 0046, USA",BONITA R   MCGEE ,Active,
S8521124,Island Ford Agriculture L.L.C.,Legal Name,Limited Liability Company,"2205 GINGELL PLACE, HERNDON, VA, 20170, USA",ANDREW JOSEPH   HOUGHTON ,Active,
06116321,Isolvetechnology Inc.,Legal Name,Stock Corporation,"462 HERNDON PKWY STE 205, Herndon, VA, 20170 - 0000, USA",SIVA   SUNKARA ,Active,
08007320,Isom Corporation,Legal Name,Stock Corporation,"1655 N FORT MYER DR, SUITE 700, ARLINGTON, VA, 22209 - 0000, USA",JAMES   LITTLE ,Inactive,
06806939,iSong Corporation,Legal Name,Stock Corporation,"1415 BLUEMONT COURT, HERNDON, VA, 20170 - 0000, USA",ILL   SONG ,Inactive,
11150744,isong Holdings Corporation,Legal Name,Stock Corporation,"1415 Bluemont Ct, HERNDON, VA, 20170 - 3524, USA",ILL  SONG ,Inactive,
11504142,ISP Consulting LLC,Legal Name,Limited Liability Company,"2005 Capstone Cir, Herndon, VA, 20170, USA",Tacuma  Pryor ,Inactive,
S6210936,"iSpark Transformation, LLC",Legal Name,Limited Liability Company,"1520 Meadow Chase Dr, Herndon, VA, 20170 - 0000, USA",HARRIETT DEBORAH   LONEY ,Active,
S1035692,"ISS, LLC",Legal Name,Limited Liability Company,"1445 CELLAR CREEK WAY, HERNDON, VA, 20170 - 0000, USA",STEPHEN M   SEEGER ,Inactive,
11149494,"Issavibe Ashburn Barbershop, corp.",Legal Name,Stock Corporation,"22114 GRAMERCY PARK DR, Ashburn, VA, 20147, USA",James  McIntyre ,Inactive,
S5181476,"IT Business Innovations, LLC",Legal Name,Limited Liability Company,"913 Barker Hill Rd., Herndon, VA, 20170 - 0000, USA",MARY P.   DAVIS ,Inactive,
S1018714,IT OBJECTS L.L.C.,Legal Name,Limited Liability Company,"312 E Market St Ste I, Leesburg, VA, 20176 - 4173, USA",Ravindar  Palla ,Active,
11044964,IT Objects-Dovel Technologies Joint Venture LLC,Legal Name,Limited Liability Company,"459 Herndon Pkwy Ste 20, Herndon, VA, 20170 - 6222, USA",Ravindar  Palla ,Active,
07523715,IT Owls Inc.,Legal Name,Stock Corporation,"104 ADELE GARDEN WAY, HERNDON, VA, 20170 - 0000, USA",PHANI KUMAR   DAMARAJU ,Inactive,
11711050,IT SOLUTION SERVICES LLC,Legal Name,Limited Liability Company,"852 2nd ST, Herndon, VA, 20170, USA",CHRISTIAN E MENENDEZ ALVARENGA ,Active,
S8324131,"Italian District, LLC",Legal Name,Limited Liability Company,"360 Elden Street, Herndon, VA, 20170 - 0000, USA",MARCO   ORTUBE ,Inactive,
F1866542,"ITech Consulting Group, Inc.",Legal Name,Stock Corporation,"459 Herndon Pkwy Ste 11, Herndon, VA, 20170 - 6221, USA",PRASAD   ALAPATI ,Active,
T0322323,Iterative Designs LLC,Legal Name,Limited Liability Company,"11800 SUNSET HILLS RD UNIT 712, RESTON, VA, 20190 - 0000, USA",CHRISTOPHER   WILLIAMS ,Inactive,
S4758019,"ITIG, LLC",Legal Name,Limited Liability Company,"1505 Millikens Bend Road, Herndon, VA, 20170 - 0000, USA",NICHOLAS ANTHONY   METROKOTSAS ,Inactive,
S2748475,ITNG LLC,Legal Name,Limited Liability Company,"1129 DEVON STREET, HERNDON, VA, 20170 - 0000, USA",BARBARA ANNE   WELSH ,Active,
11474281,ITOLOGI GROUP INC.,Legal Name,Stock Corporation,"2110 WILKES CT APT 102, Herndon, VA, 20170, USA",PAVITRA KALA  MULUKALA ,Inactive,
11470115,ITOLOGY INC.,Legal Name,Stock Corporation,"2110 WILKES CT APT 102, Herndon, VA, 20170, USA",PAVITRA KALA  MULUKALA ,Inactive,
S5482239,ITRUS LLC,Legal Name,Limited Liability Company,"12221 PARKSTREAM TER, HERNDON, VA, 20170 - 0000, USA",PHUOC T   DIEP ,Active,
S3914191,ITSorc LLC,Legal Name,Limited Liability Company,"1714 Stuart Pointe Lane, Herndon, VA, 20170 - 0000, USA",SOWMYA   SHARMA ,Inactive,
S5376621,ITSSTRATEGIC MARKETING LLC,Legal Name,Limited Liability Company,"555 GROVE ST STE 102, HERNDON, VA, 20170 - 0000, USA",HATIM   ABUSIN ,Inactive,
S5677143,"ITSTARS2, LLC",Legal Name,Limited Liability Company,"950 Herndon Pkwy Ste 410, Herndon, VA, 20170 - 5537, USA",KRISH   KARUNAKARAM ,Active,
F2032508,ITviews Inc.,Legal Name,Stock Corporation,"13221 COPPERMILL DRIVE, HERNDON, VA, 20171 - 0000, USA",KISHORE   AELLA ,Inactive,
11178273,"iTymeIT, LLC",Legal Name,Limited Liability Company,"11581 Southington Ln, Herndon, VA, 20170 - 2417, USA",Sanjeet  Harpalani ,Inactive,
11052477,Ivory Tower LLC,Legal Name,Limited Liability Company,"613 James Cirone Way, Herndon, VA, 20170, USA",Alexander  David  Pappas ,Inactive,
07387921,IZEL CORPORATION,Legal Name,Stock Corporation,,MARLYN ROSALES   RAMOS ,Inactive,
F1485962,"Izzo Insurance Services, Inc.",Legal Name,Stock Corporation,"150 S. BLOOMINGDALE ROAD, BLOOMINGDALE, IL, 60108 - 1494, USA",ROBERT   WALKER ,Inactive,
08067357,J & N CHAE INC.,Legal Name,Stock Corporation,"1141 ELDEN ST, STE 112, HERNDON, VA, 20170 - 0000, USA",JONG S   CHAE ,Active,
S3929397,J & R MASONRY LLC,Legal Name,Limited Liability Company,"2107 MONAGHAN DR, HERNDON, VA, 20170 - 0000, USA",RICARDO   JIMENEZ ,Inactive,
11800414,"J & S COMMUNICATION, LLC",Legal Name,Limited Liability Company,"1303 Bayshire Ln, Herndon, VA, 20170 - 3607, USA",Nasir  Parvaiz ,Active,
11193795,J & W Remodeling Services LLC,Legal Name,Limited Liability Company,"806 MOSBY HOLLOW DR, Herndon, VA, 20170, USA",JAZMIN MARISOL MARTIR GOMEZ ,Active,
11550226,J C Pleasure LLC,Legal Name,Limited Liability Company,"892 Ashburn St, Herndon, VA, 20170, USA",Joshua  Pleasure ,Active,
08281768,J CASTILLO CONSTRUCTION INC.,Legal Name,Stock Corporation,"760 GRACE ST, HERNDON, VA, 20170 - 0000, USA",OCTAVIO   CASTILLO ,Inactive,
11481088,J Cruz Company LLC,Legal Name,Limited Liability Company,"1104 Stevenson CT, Herndon, VA, 20170, USA",GERBER ALEXANDER CRUZ AVILES ,Inactive,
S3053149,J GATLIN WHITE LLC,Legal Name,Limited Liability Company,"1405 SKYHAVEN CT, HERNDON, VA, 20170 - 0000, USA",JOSEPH GATLIN  WHITE JR ,Inactive,
S5787165,J HVAC Services LLC,Legal Name,Limited Liability Company,"801 DULLES COURT, HERNDON, VA, 20170 - 0000, USA",JOSE ANGEL   LOPEZ ,Inactive,
11738652,J K & B INVESTMENT LLC,Legal Name,Limited Liability Company,"852 Dogwood Ct, Herndon, VA, 20170, USA",JOSE  RIVERA ,Active,
S7519467,J M PAINTING SERVICES LLC,Legal Name,Limited Liability Company,"13331 SCHEWENGER PL, Herndon, VA, 20170 - 0000, USA",HECTOR DANILO MARROQUIN   ALAS ,Inactive,
06619050,"J P RODRIGUEZ TRUCKING, INC.",Legal Name,Stock Corporation,"947 Barton Oaks Pl, Herndon, VA, 20170 - 0000, USA",Juan Pablo Rodriguez ,Inactive,
07051659,"J R MOISE CONSULTING, INC.",Legal Name,Stock Corporation,"1296 BROWNS MILL COURT, HERNDON, VA, 20170 - 0000, USA",JEAN R   MOISE ,Inactive,
11194694,"J VIEN, LLC",Legal Name,Limited Liability Company,"801 Sundale Ct, Herndon, Herndon, VA, 20170 - 4117, USA",GIA  VIEN ,Active,
S7245303,J&B Auto Transport llc,Legal Name,Limited Liability Company,"2284 astoria circle, apt #305, herndon, VA, 20170 - 0000, USA",JESSE AARON   WARD ,Inactive,
11755939,J&D MANAGEMENT GROUP INC.,Legal Name,Stock Corporation,"912 Park Ave, Herndon, VA, 20170 - 3417, USA",ROBERTO FELIX PALOMINO MOLINA ,Active,
11368650,"J&J CONSTRUCTION I, LLC",Legal Name,Limited Liability Company,"1233 Alabama Dr, Herndon, VA, 20170, USA",Juan J Figueroa ,Active,
11814088,J&J Logitruck LLC,Legal Name,Limited Liability Company,"2171 San Moritz Cir Apt 205, Herndon, VA, 20170 - 5949, USA",Carlos Alcides Chicas Monajaras ,Active,
11043193,J&K Landscaping & Repair LLC,Legal Name,Limited Liability Company,"12707 SOCIETY DR, Herndon, VA, 20170, USA",JOEL ROGELIO CARRANZA DINARTE ,Inactive,
11290738,J&L Real Estate Investment LLC ,Legal Name,Limited Liability Company,"1416 kingsvale cir, Herndon, VA, 20170, USA",joan  lema ,Inactive,
11794061,J&M House Cleaning LLC,Legal Name,Limited Liability Company,"13333 Feldman Pl, Herndon, VA, 20170, USA",Maria A Otero Rodriguez ,Active,
S3985019,"J&S Technical Services, LLC",Legal Name,Limited Liability Company,"1510 Kingstream Circle, Herndon, VA, 20170 - 0000, USA",JAMES JAY   CARY ,Inactive,
11510683,J&T General Construction Llc,Legal Name,Limited Liability Company,"13343 Fones Pl, Herndon, VA, 20170, USA",Juan  Trejo Espinosa ,Pending Inactive,
11718127,J&T HOME REMODELING LLC,Legal Name,Limited Liability Company,"12209 PARKSTREAM TER, Herndon, VA, 20170, USA",JOSE  TRUCIOS BUJAICO ,Active,
08030827,J&W HOLING GROUP Inc.,Legal Name,Stock Corporation,,JING   LIN ,Inactive,
07032550,"J-Link, Inc.",Legal Name,Stock Corporation,"1205 DANLEA COURT, HERNDON, VA, 20170 - 0000, USA",JIN   XU ,Inactive,
S2512731,J-ROD STRATEGIES L.L.C.,Legal Name,Limited Liability Company,"12211 JONATHONS GLEN WAY, HERNDON, VA, 20170 - 0000, USA",JOSE A  RODRIGUEZ JR ,Inactive,
05408810,J. BRIAN QUEEN DDS. P.C.,Legal Name,Stock Corporation,"102 ELDEN ST  STE 20, HERNDON, VA, 20170 - 0000, USA",JAY BRIAN  QUEEN DDS ,Inactive,
06465280,J. C. P Trucking INC.,Legal Name,Stock Corporation,"310 S KENNEDY RD, STERLING, VA, 20164 - 0000, USA",JULIO C   PORTILLO ,Inactive,
S7285523,J. DURAN LANDSCAPING SERVICES LLC,Legal Name,Limited Liability Company,"1309 APRIL WAY, HERNDON, VA, 20170 - 0000, USA",RICARDO A DURAN   CRUZ ,Active,
S8282909,J. Franklin Consulting Service LLC,Legal Name,Limited Liability Company,"205 Van Buren St Ste 120, Herndon, VA, 20170 - 5336, USA",JERMYN   FRANKLIN ,Active,
00614966,"J. J. TAYLOR, INCORPORATED",Legal Name,Stock Corporation,"5922 FARRINGTON AVE, ALEXANDRIA, VA, 22304 - 0000, USA",ROBERT B.   WALKER ,Active,
07186851,"J. M. Logan Advisory, Inc.",Legal Name,Stock Corporation,"800 3RD ST, STE 300, HERNDON, VA, 20170 - 0000, USA",J M   LOGAN ,Inactive,
S0720823,J. P. Professional Packing LLC,Legal Name,Limited Liability Company,"722 GRANT ST STE D, HERNDON, VA, 20170 - 0000, USA","TAX AMERICA, CORPORATION",Inactive,
11647270,J.CRISTO LLC,Legal Name,Limited Liability Company,"2162 Astoria Cir Apt 112, Herndon, VA, 20170, USA",JOYSE B FLORES ECHEGARAY ,Active,
03542107,J.E.B. Reynolds Company,Legal Name,Stock Corporation,"4604 Pinecrest Office Park Dr Ste E, Alexandria, VA, 22312 - 1442, USA",ELIZABETH   DAUS ,Active,
11078976,J.J.A CONSTRUCTION LLC,Legal Name,Limited Liability Company,"1017 PARK AVE, Herndon, VA, 20170, USA",JOSE J ALVARENGA ,Inactive,
11198300,J.J.Y MOVING LLC,Legal Name,Limited Liability Company,"13364 PARCHER AVE, Herndon, VA, 20170, USA",CARLOS  ANTONIO MARTINEZ ,Pending Inactive,
07591803,"J.LEWIS, INC.",Legal Name,Stock Corporation,"722 GRANT ST UNIT G, HERNDON, VA, 20170 - 0000, USA",HARRY   SHARMA ,Inactive,
S6896064,J.Memel Sports LLC,Legal Name,Limited Liability Company,"731 Elden Street Suite 202, Herndon, VA, 20170 - 0000, USA",JEAN-JACQUES   MEMEL ,Inactive,
11681334,J.O.E Auto Detailing & Paint LLC,Legal Name,Limited Liability Company,"305 Holly Ct, Herndon, VA, 20170 - 5454, USA",Osvaldo  A Mejia ,Active,
11452997,J.P FENCING LLC,Legal Name,Limited Liability Company,"1262 Bond ST, Herndon, VA, 20170, USA",RAMON EFRAIN PENADO CABRERA ,Active,
02917433,"J.P.'S DINER, INC.",Legal Name,Stock Corporation,"450 Elden St, HERNDON, VA, 20170 - 4513, USA",LINCOLN C   KRUEGER ,Active,
06931901,J.R. Paisley Psychotherapy Inc.,Legal Name,Stock Corporation,"489 B CARLISLE DR, HERNDON, VA, 20170 - 0000, USA",JACALYN R   PAISLEY ,Active,
11417183,"J.T. Capital Investments, LLC",Legal Name,Limited Liability Company,"1312 Grant St, Herndon, VA, 20170, USA",Jonathan  Torres ,Active,
08278707,"J2 Holdings, Inc.",Legal Name,Stock Corporation,"151 Spring St Ste 100, Herndon, VA, 20170 - 6215, USA",JEFFREY   WILSEY ,Active,
11401325,"J2J Capital, LLC",Legal Name,Limited Liability Company,"42882 Lindsey Heights Pl, Ashburn, VA, 20148, USA",David  Whiting ,Active,
S5290582,J3 ADVISORY SOLUTIONS LLC,Legal Name,Limited Liability Company,"1518 POWELLS TAVERN PL, HERNDON, VA, 20170 - 0000, USA",JOHN   DYER ,Inactive,
S3744077,JA PAINTING LLC,Legal Name,Limited Liability Company,"13315 APGAR PL, HERNDON, VA, 20170 - 0000, USA",JOSE SANTOS   UMANZOR-MEJIA ,Inactive,
11593960,JA PROFESSIONAL CLEANING & PAINTING SERVICES LLC,Legal Name,Limited Liability Company,"461 VIRGINIA AVE, Herndon, VA, 20170, USA",TELMA YOLANDA PONCE CASTELLON ,Active,
S3935949,"JAA Trucking, LLC",Legal Name,Limited Liability Company,"1001 Charlton Place, Herndon, VA, 20170 - 0000, USA",JOSE ALFREDO   AGUIRRE ,Active,
11362965,JAASAMA65 LLC,Legal Name,Limited Liability Company,"1192 Monroe St, Herndon, VA, 20170 - 3001, USA",Preeyaporn  Aroonchokthawon ,Active,
06810097,JABAR REALTORS INC.,Legal Name,Stock Corporation,"102 Monroe Hill Ct, Herndon, VA, 20170 - 4687, USA",JABAR   BAIG ,Active,
S4977296,Jabsara LLC,Legal Name,Limited Liability Company,"505 HUNTMAR PARK DRIVE, SUITE 245, HERNDON, VA, 20170 - 0000, USA",IRFAN K   TOTONJI ,Active,
F1479320,JACER INTERNATIONAL INC.,Legal Name,Stock Corporation,"113 BARKSDALE PROF CTR, NEWARK, DE, 19711 - 0000, USA",EDGAR C   CABURIAN ,Inactive,
S5686912,Jacey Eckhart LIVE LLC,Legal Name,Limited Liability Company,"651 SPRING ST, HERNDON, VA, 20170 - 0000, USA",JACEY   ECKHART ,Inactive,
S1479056,"Jackline Properties, LLC",Legal Name,Limited Liability Company,"11569 SOUTHINGTON LN, HERNDON, VA, 20170 - 0000, USA",HERMAN GUY  DIEBLER JR ,Inactive,
S1954504,"Jackline Realty, LLC",Legal Name,Limited Liability Company,"11569 SOUTHINGTON LN, HERNDON, VA, 20170 - 0000, USA",HERMAN GUY  DIEBLER JR ,Active,
S5193042,Jackpot LLC,Legal Name,Limited Liability Company,"909 Monroe Street, Herndon, VA, 20170 - 0000, USA",VALECIA MARIA   SUSER ,Active,
S5726874,Jackson's River Hole LLC,Legal Name,Limited Liability Company,"909 Monroe Street, Herndon, VA, 20170 - 0000, USA",ANITA JO   PALMER ,Active,
11184198,Jacqueline Michiko Grace Churchwell LLC,Legal Name,Limited Liability Company,"12520 Philmont Dr, Herndon, VA, 20170 - 2561, USA",Jacqueline M Churchwell ,Active,
11406866,"Jaeger Strategies, LLC",Legal Name,Limited Liability Company,"107 Vinehaven Way, Herndon, VA, 20170, USA",Christopher Lee Jaeger ,Active,
