Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11209535,"Pelican Nest, LLC",Legal Name,Limited Liability Company,"103 Cardinal Ct, Williamsburg, VA, 23185 - 1447, USA",Susanna B. Hickman ,Active,
11375984,"Pelican Three, LLC",Legal Name,Limited Liability Company,"3449 Mallard Creek Run, Williamsburg, VA, 23185, USA",Scott P MacCracken ,Active,
S4956134,"Pemberley, L.L.C.",Legal Name,Limited Liability Company,"235 Hanbury Rd., E Suite 4, Chesapeake, VA, 23322 - 0000, USA","Williams & Hannon, PLLC",Inactive,
00844951,PEMBROKE CORPORATION,Legal Name,Stock Corporation,"400 RIVER'S EDGE, WILLIAMSBURG, VA, 23185 - 8945, USA",Helena S Mock ,Inactive,
03754827,"PENINSULA AUTOMOTIVE, INC.",Legal Name,Stock Corporation,"2933 GEORGE WASHINGTON  MEMORIAL HWY, TABB, VA, 23693 - 0000, USA",ROBERT M   PFEIFER ,Active,
11813132,Peninsula Commissary Kitchen LLC,Legal Name,Limited Liability Company,"102 Panther Paw Path, Williamsburg, VA, 23185, USA",Allen Roosevelt Stephens III,Active,
S7462940,"Peninsula Drone Services, LLC",Legal Name,Limited Liability Company,"414 Pocahontas St., Wiliamsburg, VA, 23185 - 0000, USA",SEAN MIGUEL   FLYNN ,Inactive,
07832116,Peninsula Guns Ammo Inc.,Legal Name,Stock Corporation,"100 WEST MERCURY BLVD, HAMPTON, VA, 23669 - 0000, USA",AGNEW  SWYNFORD III ,Inactive,
S7045224,Peninsula HR Solutions LLC,Legal Name,Limited Liability Company,"327 Merrimac Trail, Apt 4A, Willi, VA, 23185 - 0000, USA",ROXANNE   CAMPBELL ,Inactive,
11320214,"Peninsula Ice, LLC",Legal Name,Limited Liability Company,"120 Highland, Williamsburg, VA, 23188, USA",Helena S Mock ,Inactive,
07461932,"PENINSULA LIFE MAGAZINE, INC.",Legal Name,Stock Corporation,,TIMOTHY   CAFFEY ,Inactive,
07606593,"Peninsula Life Media Group, Inc.",Legal Name,Stock Corporation,"1769 JAMESTOWN ROAD SUITE 204, WILLIAMSBURG, VA, 23185 - 0000, USA",MICHAEL C   ALLEN ,Inactive,
02459972,"PENINSULA MUSIC TEACHERS ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"106 Vineyard Ln, Williamsburg, VA, 23185 - 5490, USA",CATHY   COMBS ,Active,
08416711,Peninsula Patriots,Legal Name,Nonstock Corporation,"1490 Quarterpath Rd, Williamsburg, VA, 23185 - 6544, USA",KATHLEEN P.   DECKER ,Active,
S4820785,Peninsula Smallcakes LLC,Legal Name,Limited Liability Company,"3917 MIDLANDS RD BLDG 2 STE 100, WILLIAMSBURG, VA, 23188 - 0000, USA",TRACY MCMURTRIE   LUCK ,Inactive,
S5986890,Peninsula Tile & Stone LLC,Legal Name,Limited Liability Company,"135 Banneker drive, Williamsburg, VA, 23185 - 0000, USA",NICOLE LOUISE   INGERSON ,Inactive,
S3278894,"Peninsular Properties, LLC",Legal Name,Limited Liability Company,"108 PLANTATION DR, WILLIAMBURG, VA, 23185 - 0000, USA",DAVID   FLOYD ,Inactive,
S0209629,PENN WYTHE LLC,Legal Name,Limited Liability Company,"645 PENNIMAN RD, WILLIAMSBURG, VA, 23185 - 0000, USA",JAMES D  CARTER III ,Inactive,
05170618,"PENNIMAN EAST HOMEOWNERS ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"PO Box 2321, Williamsburg, VA, 23187 - 2321, USA",MICHAEL   BOLDEN ,Active,
S2853044,"PENNINGTON FINANCIAL GROUP, LLC",Legal Name,Limited Liability Company,"500 SCHOONER BLVD, WILLIAMSBURG, VA, 23185 - 0000, USA",RICHARD L  PENNINGTON JR ,Active,
05601588,"PENTE ADELPHIA, INC.",Legal Name,Stock Corporation,"1635 RICHMOND ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",ANDREW M   FRANCK ,Inactive,
S5269503,Peony Health & Wellness LLC,Legal Name,Limited Liability Company,"3705 Waterloo Place, Williamsburg, VA, 23188 - 0000, USA",NANCY L.   WILLIAMS ,Active,
11294400,People2People Cleaning Services LLC,Legal Name,Limited Liability Company,"1198 Richwine Dr, Williamsburg, VA, 23185 - 5754, USA",Martine  Peoples ,Active,
11046027,People2People Cleaning Services LLC,Legal Name,Limited Liability Company,"1198 Richwine Dr, Williamsburg, VA, 23185 - 5754, USA",Martine  Peoples ,Inactive,
07410095,"Pepper Bird Pathways, Inc.",Legal Name,Stock Corporation,,JOHN D   KONSTANTINOU ,Inactive,
11571817,Peppers Choice LLC,Legal Name,Limited Liability Company,"2212 Executive Dr Ste A, Hampton, VA, 23666 - 2430, USA",William  P. Bray ,Active,
11625376,"PERCUSSA EAST, LLC",Legal Name,Limited Liability Company,"5562 W Gary Dr, Chandler, AZ, 85226 - 1260, USA",Wilson Farant Skinner III,Active,
S0710451,"Peregrino, L.L.C.",Legal Name,Limited Liability Company,"3601 LA GRANGE PARKWAY, TOANO, VA, 23168 - 0000, USA",Timothy  Harris ,Active,
S6414058,"PEREZ-BAKER RISK MANAGEMENT SOLUTIONS, LLC",Legal Name,Limited Liability Company,"5067 Coleridge Dr, Fairfax, VA, 22032 - 2417, USA",JEREMY C.   JOHNSON ,Active,
S1458902,"PERFECT APEX MOTORSPORTS, LLC",Legal Name,Limited Liability Company,"3008 PINE HOLLOW PATH, WILLIAMSBURG, VA, 23185 - 0000, USA",DANIEL W   SCHLICKENMEYER ,Inactive,
05777511,Perfect Connections Real Estate Investing Co.,Legal Name,Stock Corporation,"125 BREAKHAVEN DR, WILLIAMSBURG, VA, 21388 - 0000, USA","THE KNICELY LAW FIRM, A PROFESSIONAL CORPORATION",Inactive,
04787321,"PERFORMANCE AVIATION MANUFACTURING GROUP, INC.",Legal Name,Stock Corporation,"106 SHERWOOD DR, WILLIAMSBURG, VA, 23185 - 0000, USA",ROBERT   PEGG ,Inactive,
S0149684,"PERFORMANCE CHIROPRACTIC, L.L.C.",Legal Name,Limited Liability Company,"1307 JAMESTOWN RD #103, WILLIAMSBURG, VA, 23185 - 0000, USA",DANIEL   SHAYE ,Active,
S7847959,"Period Music, LLC",Legal Name,Limited Liability Company,"4796 HICKORY SIGN POST ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",LANCE A   PEDIGO ,Active,
11458787,Perkins Trans LLC,Legal Name,Limited Liability Company,"109 Harrington rd, Newport News, VA, 23602, USA",Richard  Gerard Collins Jr.,Inactive,
11166678,Perkins Twin Tire LLC,Legal Name,Limited Liability Company,"1312 Main St, Altavista, VA, 24517 - 1464, USA",tracey mm laronda ,Active,
11583743,"Perry & Associates, LLC",Legal Name,Limited Liability Company,"461 McLaws Cir Ste 4, Williamsburg, VA, 23185 - 6350, USA",Michael Anthony Hendricks ,Active,
11207588,"Perry Hill Estates, LLC",Legal Name,Limited Liability Company,"4181 Fort Huger Dr, Smithfield, VA, 23430, USA",Monica  Perry ,Active,
S4553659,PERSONAL TOUCH LANDSCAPE & HANDYMAN SERVICE LLC,Legal Name,Limited Liability Company,"105 Springfield Dr, Williamsburg, VA, 23185 - 0000, USA",STEVEN D  MACK SR ,Active,
11106214,Pessty Veggie LLC,Legal Name,Limited Liability Company,"176 Railroad St, Williamsburg, VA, 23185 - 6010, USA",Alishia  T Jones ,Inactive,
01872720,"PETER A. SIM, LTD.",Legal Name,Stock Corporation,"130 COVE POINT LANE, WILLIAMSBURG, VA, 23185 - 0000, USA",RANDALL S   HAWTHORNE ,Active,
S4604676,"Peterson Accounting Payroll, LLC",Legal Name,Limited Liability Company,"358 MCLAWS CIRCLE, STE 3, Williamsburg, VA, 23188 - 0000, USA","PETERSON ACCOUNTING, INC.",Inactive,
06788780,"Peterson Accounting, Inc.",Legal Name,Stock Corporation,"354 McLaws Cir Ste 4, Williamsburg, VA, 23185 - 6346, USA",Carleen  Peterson Molnar ,Active,
07847965,"PEY, INCORPORATED",Legal Name,Stock Corporation,"1803 Richmond Rd, Williamsburg, VA, 23185 - 2727, USA",J STEPHEN  ROBERTS SR ,Active,
03099579,"PGK, INC.",Legal Name,Stock Corporation,"761 SCOTLAND ST, WILLIAMSBURG, VA, 23185 - 0000, USA",RANDALL S   HAWTHORNE ,Inactive,
11299151,"PH 525 S. Wayne, LLC",Legal Name,Limited Liability Company,"108 W Landing, Williamsburg, VA, 23185 - 8255, USA",Vernon M. Geddy III,Active,
06544621,"PHARMACEUTICAL SOLUTIONS, INC.",Legal Name,Stock Corporation,"1804 JOHN HANCOCK COURT, WILLIAMSBURG, VA, 23185 - 0000, USA",THOMAS E   GARNER ,Inactive,
S5373081,Phenix Law Group P.L.L.C.,Legal Name,Limited Liability Company,"1313 JAMESTOWN RD STE 202B, WILLIAMSBURG, VA, 23185 - 0000, USA",SHANNON C   SHAEFFER ,Inactive,
11614940,Phi Boota Roota,Legal Name,Nonstock Corporation,"406 Jefferson St, Livingston, AL, 35470, USA",Trevor  Grimm ,Active,
L0166878,Philip O. Richardson Limited Liability Limited Partnership,Designated Name,Limited Partnership,"501 Prince George St Ste 306, WILLIAMSBURG, VA, 23185, USA",VERNON M  GEDDY III ,Inactive,
00734954,"PHILIP RICHARDSON COMPANY, INC.",Legal Name,Stock Corporation,"PO Box 3661, Williamsburg, VA, 23187 - 3661, USA",VERNON M  GEDDY III ,Active,
S5314556,Phillips Occupational Safety and Health Consultant L.L.C.,Legal Name,Limited Liability Company,"3503 Mott Lane, Williamsburg, VA, 23185 - 0000, USA",PAMELA CORA   KLEPEC ,Inactive,
S8063002,"PHILOXENIA CULTURE, LLC",Legal Name,Limited Liability Company,"100 MACE STREET, WILLIAMSBURG, VA, 23185 - 0000, USA",OSCAR F   LIGGIN ,Active,
11392082,Phines LLC,Legal Name,Limited Liability Company,"105 Rogers Ct, Williamsburg, VA, 23185, USA",Brian  Hines ,Active,
11394103,"Phit.U, LLC",Legal Name,Limited Liability Company,"145 Marywood Dr, Williamsburg, VA, 23185, USA",Arthur  goines ,Active,
11308540,Phoenix Business Strategies LLC,Legal Name,Limited Liability Company,"2904 Carriage House Way, Williamsburg, VA, 23188, USA",Nathan   Francis ,Active,
S3861921,"Phoenix Consulting, LLC",Legal Name,Limited Liability Company,"246 Archers Mead, Williamsburg, VA, 23185 - 6526, USA",G. DOUGLAS   BEVELACQUA ,Active,
S0534109,"PHOENIX PROPERTY MANAGEMENT, LLC",Legal Name,Limited Liability Company,"611 INDUSTRIAL PARK DR STE A, NEWPORT NEWS, VA, 23608 - 0000, USA",DANIEL R   QUARLES ,Active,
S4712347,PHRESH & UNIQUE BARBER AND SALON LLC,Legal Name,Limited Liability Company,"112 Merchant Man Ct, Williamsburg, VA, 23185 - 0000, USA",RACHELENE   LOUGH ,Inactive,
S3783000,Physical Fitness Software LLC,Legal Name,Limited Liability Company,"2880 JONAS PROFIT TRL, WILLIAMSBURG, VA, 23185 - 0000, USA",GEORGE B  LEAGUE JR ,Inactive,
03756228,"PHYSICAL THERAPY SPECIALISTS, P.C.",Legal Name,Stock Corporation,"704 THIMBLE SHOALS BLVD, STE 400 A, NEWPORT NEWS, VA, 23606 - 0000, USA",SUSANNA B   HICKMAN ,Active,
07653900,"Physician and Surgeon, P.C.",Legal Name,Stock Corporation,,JOHN A   LANZALOTTI ,Inactive,
02425031,"PIERCE'S PITT BAR B-Q, INC.",Legal Name,Stock Corporation,,STEVEN W.   GRABER ,Inactive,
11632722,"Pierpont Thomas Wells, LLC",Legal Name,Limited Liability Company,"7154 Merrimac Trl, Williamsburg, VA, 23185 - 5259, USA",Jeffrey  Ryer ,Active,
04954475,"PIGFARE, INC.",Legal Name,Stock Corporation,"1177 Jamestown Rd, Williamsburg, VA, 23185 - 3315, USA",A M   FRANCK ,Active,
11218434,"Pilates2Go, LLC",Legal Name,Limited Liability Company,"487 McLaws Cir Ste 1A, Williamsburg, VA, 23185 - 5672, USA",Gordon  Klugh ,Inactive,
S8216535,Pillari Appraisal Services LLC,Legal Name,Limited Liability Company,"704 Queensbury Ln, Williamsburg, VA, 23185 - 5513, USA",SIMONE   PILLARI ,Inactive,
11731342,"Pilotview Hollow, LLC",Legal Name,Limited Liability Company,"104 Ensign John Utie, Williamsburg, VA, 23185, USA",Katherine P. Shields ,Active,
11418568,Pine Dell Farmstead LLC,Legal Name,Limited Liability Company,"2991 John Tyler Hwy, Williamsburg, VA, 23185, USA",Lauren Marie Jones ,Active,
S8467989,"Pine Tree Counseling Services, LLC",Legal Name,Limited Liability Company,"1158 Professional Dr Ste N, Williamsburg, VA, 23185 - 6618, USA",KHARA J   RANDALL ,Active,
S5586179,"Pine Tree Counseling Services, LLC",Legal Name,Limited Liability Company,"501 PRINCE GEORGE ST, STE 309, WILLIAMSBURG, VA, 23185 - 0000, USA",KHARA JOVITA BENNETT   RANDALL ,Inactive,
S8487177,"Pine Tree Forge, LLC",Legal Name,Limited Liability Company,"118 Edale Avenue, Williamsburg, VA, 23185 - 0000, USA",STEPHEN   MANKOWSKI ,Active,
11348052,"Pineapple Books, LLC",Legal Name,Limited Liability Company,"100 Thomas Cartwright, Williamsburg, VA, 23185, USA",Lynn Marie Johnson ,Inactive,
07070782,"Pineapple Housing, Inc.",Legal Name,Stock Corporation,"1005 RICHMOND RD, WILLIAMSBURG, VA, 23185 - 0000, USA",GREGORY H   GRANGER ,Active,
06840615,"Pineapple Inn, Inc.",Legal Name,Stock Corporation,"1005 RICHMOND ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",GREGORY H   GRANGER ,Active,
06840888,"Pineapple Staffing, Inc.",Legal Name,Stock Corporation,"1005 RICHMOND ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",GREGORY H   GRANGER ,Active,
07361769,"Pineapple Vending, Inc.",Legal Name,Stock Corporation,"1005 Richmond Rd, Williamsburg, VA, 23185 - 2823, USA",GREGORY H   GRANGER ,Active,
S1437872,"Piney Point Landings II, L.L.C.",Legal Name,Limited Liability Company,"127 JOHN BRATTON, WILLIAMSBURG, VA, 23185 - 0000, USA",CATHERINE BLANTON   WEDDINGTON ,Inactive,
S3817972,Pink Frosting LLC,Legal Name,Limited Liability Company,"3309 New Castle Dr., Williamsburg, VA, 23185 - 0000, USA",RACQUEL T.   FUNG ,Inactive,
S5302700,"Pinnacle Med Care, PLC",Legal Name,Limited Liability Company,"205 HARRISON AVE, WILLIAMSBURG, VA, 23185 - 0000, USA",EVE G   WEBER ,Inactive,
S7534698,Pinnacle Partners LLC,Legal Name,Limited Liability Company,"726 Nelson st, Portsmouth, VA, 23704 - 0000, USA",SAMUEL   DOWNS ,Inactive,
S6518262,Pinto Leadership Solutions LLC,Legal Name,Limited Liability Company,"4857 Bristol Cir, Williamsburg, VA, 23185 - 0000, USA",LAURA HASTINGS   PINTO ,Active,
S3781905,PIONEER CONSTRUCTION & RENOVATION LLC,Legal Name,Limited Liability Company,"2260 HUNTINGTON AVE, ALEXANDRIA, VA, 22303 - 0000, USA",AGNEW  SWYNFORD III ,Inactive,
11801451,PioneerSim Inc.,Legal Name,Stock Corporation,"6 Mile Crse, Williamsburg, VA, 23185 - 5525, USA",Robert  Kleinhample ,Active,
S7886882,Pipe Dream Studios LLC,Legal Name,Limited Liability Company,"103 Oxford Circle, Williamsburg, VA, 23185 - 0000, USA",EDWIN SPENCER   BERRY ,Inactive,
S6647442,Piper Associates LLC,Legal Name,Limited Liability Company,"8025 Willow Bloom Cir, Las Cruces, NM, 88007 - 8815, USA",KAREN L.   ROSENBERGER ,Inactive,
S4695690,Piplico Development Group LLC,Legal Name,Limited Liability Company,"4365 New Town Avenue, Williamsburg, VA, 23188 - 0000, USA",ANDREW   PIPLICO ,Inactive,
S6759312,"Pishon & Havilah Realtors, LLC",Legal Name,Limited Liability Company,"4489 POWHATAN CROSSING, WILLIAMSBURG, VA, 23188 - 0000, USA",VERNON M  GEDDY III ,Active,
S6884961,Pitch Black Sealcoatings LLC,Legal Name,Limited Liability Company,"3906 Hill Grove Lane, Williamsburg, VA, 23188 - 0000, USA",JENNIFER HOPE   CAMPBELL ,Inactive,
S0986481,"PIVOTAL INSIGHT, L.L.C.",Legal Name,Limited Liability Company,"1300 WILSON BOULEVARD STE 120, ARLINGTON, VA, 22209 - 0000, USA",AGNEW  SWYNFORD III ,Inactive,
S6025508,"PJP CONSULTING, LLC",Legal Name,Limited Liability Company,"100 JOHN BROWNING, WILLIAMSBURG, VA, 23185 - 8928, USA",PETER J   PLACKO ,Inactive,
S7541065,PK2 LLC,Legal Name,Limited Liability Company,"105 Sloop Ct., Williamsburg, VA, 23185 - 0000, USA",AGNEW  SWYNFORD III ,Inactive,
S7017611,"PKM Consulting, LLC",Legal Name,Limited Liability Company,"140 Ensign John Utie, Williamsburg, VA, 23185 - 0000, USA",PAUL   MAUK ,Inactive,
11351078,"PLAKA, LLC",Legal Name,Limited Liability Company,"4345 New Town Ave Ste 100, Williamsburg, VA, 23188 - 2858, USA",David W. Otey Jr.,Active,
S1631631,"Plan B People, LLC",Legal Name,Limited Liability Company,"108 DAINGERFIELD RD, WILLIAMSBURG, VA, 23185 - 0000, USA",CHERYLE   BAUER ,Inactive,
11506129,"Planet Sea, LLC",Legal Name,Limited Liability Company,"108 Montague Cir, Williamsburg, VA, 23185 - 5010, USA",Susanna B. Hickman ,Active,
07947435,Plasma Energy Tech Inc.,Legal Name,Stock Corporation,"2816 GREATE WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",WON J   YI ,Inactive,
05270665,"PLASTIC SURGERY SPECIALISTS, P.C.",Legal Name,Stock Corporation,"260 McLaws Cir, Williamsburg, VA, 23185 - 5650, USA",ROGER E   EMORY ,Active,
11054052,Platform 47 LLC,Legal Name,Limited Liability Company,"3220 Reades Way, Williamsburg, VA, 23185, USA",   ,Inactive,
S4458214,"Play In School Tours, LLC",Legal Name,Limited Liability Company,"1110 RIDGECREST DRIVE, RICHMOND, VA, 23229 - 0000, USA",J STEPHEN  ROBERTS SR ,Inactive,
S2574053,"PLAY IN SCHOOL, L.L.C.",Legal Name,Limited Liability Company,"3106 EAST BROAD ST, RICHMOND, VA, 23223 - 0000, USA",J STEPHEN  ROBERTS SR ,Active,
11663145,Playful Educator LLC,Legal Name,Limited Liability Company,"3032 S Freeman Rd, Williamsburg, VA, 23185, USA",Rachel  Salmon ,Active,
S0328866,"Plaza Hotel & Suites, LLC",Legal Name,Limited Liability Company,"1321 JAMESTOWN RD STE 104, WILLIAMSBURG, VA, 23185 - 0000, USA",ROBERT G   BECK ,Inactive,
07015498,Pleasant Hill Station Owners Association,Legal Name,Nonstock Corporation,"3705 STRAWBERRY PLAINS ROAD STE D, WILLIAMSBURG, VA, 23188 - 0000, USA",VERNON M  GEDDY III ,Active,
S5789468,"PLUMB, L.L.C.",Legal Name,Limited Liability Company,"195 WESTERN GAILES, WILLIAMSBURG, VA, 23188 - 0000, USA",Susanna B. Hickman ,Active,
11393808,"Plus One Medical Training and Staffing, Llc",Legal Name,Limited Liability Company,"169 Merrimac Trl Apt 12, Williamsburg, VA, 23185 - 4673, USA",Lorinda  Ward ,Inactive,
05657788,"PMA Holdings, Inc.",Legal Name,Stock Corporation,"2521 MANION DRIVE, WILLIAMSBURG, VA, 23185 - 0000, USA",VERNON M  GEDDY III ,Active,
04634085,PNG LAND CORPORATION,Legal Name,Stock Corporation,"7265 POCAHONTAS TRAIL, WILLIAMSBURG, VA, 23185 - 0000, USA",PETER D   PAPPAS ,Pending Inactive,
S5751617,"PNL Enterprises, LLC",Legal Name,Limited Liability Company,"3455 Azalea Garden Road, Norfolk, VA, 23513 - 0000, USA",ROBERT V.   ROUSSOS ,Active,
11387099,Pogo All In One Services LLC,Legal Name,Limited Liability Company,"3013 Cope St, Fayetteville, NC, 28306, USA",Oliver  Davidson ,Inactive,
S6081634,"Pointe Hope, LLC",Legal Name,Limited Liability Company,"164 Warehams Pt, Williamsburg, VA, 23185 - 8926, USA",Joseph C. Ritchie Sr.,Inactive,
11521239,Polar Press LLC,Legal Name,Limited Liability Company,"329 Clements Mill Trce, Williamsburg, VA, 23185 - 5445, USA",Derek  Sower ,Active,
S5460201,"Pollard Park Neighborhood Association, LLC",Legal Name,Limited Liability Company,"604 Pollard Park, Williamsburg, VA, 23185 - 0000, USA",TOMMY WAYNE COSBY ,Inactive,
11011877,"Pollard Park Preservation League, Inc.",Legal Name,Nonstock Corporation,"608 POLLARD PARK, WILLIAMSBURG, VA, 23185, USA",TOMMY WAYNE COSBY ,Active,
S5090859,"Pony Up Adventures, LLC",Legal Name,Limited Liability Company,"537 Neck-O-Land Road, Williamsburg, VA, 23185 - 0000, USA",BARBARA R   BURRIS ,Inactive,
11198513,POOH'S BEAUTY PALACE LLC,Legal Name,Limited Liability Company,"919 JACKSON DR , Williamsburg, VA, 23185, USA",RASHIDAH  MARROW ,Inactive,
11207951,Pool Boys LLC,Legal Name,Limited Liability Company,"2026 Genevieve Trl, WILLIAMSBURG, VA, 23185, USA",Jonathan Scott Estey ,Active,
03877271,"POOL SPECIALTIES & SUPPLIES, INC.",Legal Name,Stock Corporation,"114 JAMES BRAY DRIVE, WILLIAMSBURG, VA, 23188 - 0000, USA",RANDALL S   HAWTHORNE ,Inactive,
11344912,"POPILUSH, LLC",Legal Name,Limited Liability Company,"1715 ENDEAVOR DR, Williamsburg, VA, 23185, USA",MATTHEW WESTCOTT SMITH ,Active,
S0093692,PORT CENTER L.L.C.,Legal Name,Limited Liability Company,"204 PINE BLUFF ROAD, PORTSMOUTH, VA, 23701 - 0000, USA",DANIEL R   QUARLES ,Inactive,
S1406992,"Port Jefferson, L.L.C.",Legal Name,Limited Liability Company,"310 B ED WRIGHT LANE, NEWPORT NEWS, VA, 23606 - 0000, USA",MATTHEW WESTCOTT   SMITH ,Active,
S3748755,"PORTER KAY, L.L.C.",Legal Name,Limited Liability Company,"3125 CHICKAHOMINY RD, TOANO, VA, 23168 - 0000, USA","J STEPHEN  ROBERTS, SR ",Inactive,
S4983401,"Portland Escape, LLC",Legal Name,Limited Liability Company,"604 FAIRFAX WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",VERNON M  GEDDY III ,Inactive,
S4030419,Portsmouth Surplus & Salvage LLC,Legal Name,Limited Liability Company,"3705 Greenway Ct E, Portsmouth, VA, 23704 - 0000, USA",THOMAS W   ALLEN ,Inactive,
S2040451,"Positive Energy Massage, LLC",Legal Name,Limited Liability Company,"4757 CAPTAIN JOHN SMITH RD, WILLIAMSBURG, VA, 23185 - 0000, USA",KATHLEEN NAOMI   PARKER-CATALANO ,Inactive,
05479720,"Positive Solutions, Inc.",Legal Name,Stock Corporation,"3001 LETHBRIDGE LANE, WILLIAMSBURG, VA, 23185 - 0000, USA",SUSAN BETH   STRASSER ,Inactive,
S8035018,Positive Theory LLC,Legal Name,Limited Liability Company,"109Indian Circle, Williamsburg, VA, 23185 - 0000, USA",TAYLOR MARIE   NIXON ,Inactive,
11502182,Post Ocean Properties LLC,Legal Name,Limited Liability Company,"104 Willoughby Dr, Williamsburg, VA, 23185, USA",Justin M Forbes ,Active,
S5867264,Postal-Ship LLC,Legal Name,Limited Liability Company,"314 Raven Terrace, Williamsburg, VA, 23185 - 0000, USA",ERIK EINAR   NYREN ,Inactive,
11559229,POTATO COMPANY LLC,Legal Name,Limited Liability Company,"127 Gray Gables Dr, Williamsburg, VA, 23185, USA",Brayan Estiven Jimenez ,Active,
S2527309,Potomac Redan Associates LLC,Legal Name,Limited Liability Company,"1317 JAMESTOWN RD STE 102B, WILLIAMSBURG, VA, 23185 - 3364, USA",GREGORY M   REDICK ,Active,
S1403726,"Potter & Potter, PLC",Legal Name,Limited Liability Company,"4548 John Tyler Hwy # B, Williamsburg, VA, 23185 - 2412, USA",KEVIN B   POTTER ,Active,
