Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S4195584,"Luc Services, LLC",Legal Name,Limited Liability Company,"7457 TAPLEY AVE, NORFOLK, VA, 23505 - 0000, USA",ALEXANDER   LUC ,Inactive,
S6710174,"Lucky Devil, LLC",Legal Name,Limited Liability Company,"4703 COLLEY AVE, Norfolk, VA, 23508 - 0000, USA",SANDY   CANN ,Pending Inactive,
S3014638,"Lue & Co., L.L.C.",Legal Name,Limited Liability Company,"3611 NEWPORT AVE, NORFOLK, VA, 23508 - 0000, USA",LUE E   FOSTER ,Active,
S8046734,Lulas Couture LLC,Legal Name,Limited Liability Company,"703 W 29th st, apt4, Norfolk, VA, 23508 - 0000, USA",PAMELA   KEENE ,Inactive,
S1322322,"Luna Development Services, LLC",Legal Name,Limited Liability Company,"2601 GRANBY ST, NORFOLK, VA, 23517 - 0000, USA",MICHAEL E   GLENN ,Active,
S6885422,Lundy Real Estate LLC,Legal Name,Limited Liability Company,"833 west 41st street, norfolk, VA, 23508 - 0000, USA",SHANNEL   LUNDY ,Active,
S7922745,Lustre Theory LLC,Legal Name,Limited Liability Company,"1024 Jamestown Crescent, Norfolk, VA, 23508 - 0000, USA",KRISTIN LEIGH   SHOCKLEY ,Active,
S8093595,M.I.N.K.S by TRINITY LLC,Legal Name,Limited Liability Company,"733 Virginia Ave, Apt A, Norfolk, VA, 23508 - 0000, USA",TIARRA CHANTEL   SWIFT ,Inactive,
11194648,M2 Holdings LLC ,Legal Name,Limited Liability Company,"434 Heartfield Dr, Chesapeake, VA, 23322 - 4457, USA",Michael  Morrill ,Active,
11194647,M2 Properties 1 LLC,Legal Name,Limited Liability Company,"426 W 28th St, Norfolk, VA, 23508 - 3304, USA",Michael  J. Morrill ,Inactive,
11194645,M2 Properties 2 LLC,Legal Name,Limited Liability Company,"426 W 28th St, Norfolk, VA, 23508 - 3304, USA",Michael  J. Morrill ,Inactive,
11194644,M2 Properties 3 LLC,Legal Name,Limited Liability Company,"426 W 28th St, Norfolk, VA, 23508 - 3304, USA",Michael  J. Morrill ,Inactive,
11194643,M2 Properties 4 LLC,Legal Name,Limited Liability Company,"426 W 28th St, Norfolk, VA, 23508 - 3304, USA",Michael  J. Morrill ,Inactive,
S4232627,"MABNA, LLC",Legal Name,Limited Liability Company,"4800 COLLEY AVE STE C, NORFOLK, VA, 23508 - 0000, USA",KHALID   ALARID ,Inactive,
11531560,Macaw Investment Group LLC,Legal Name,Limited Liability Company,"3536 Punta Tersiva Ln, Henderson, NV, 89044 - 1836, USA",Anjero J Gomez Rivero ,Inactive,
02602803,"MACGREGOR ENTERPRISES, INC.",Legal Name,Stock Corporation,"5705 HAMPTON BOULEVARD, NORFOLK, VA, 23508 - 0000, USA",STEPHEN H  MACGREGOR III ,Inactive,
11021021,Mackkaye Transport LLC,Legal Name,Limited Liability Company,"304 W 37th St, Norfolk, VA, 23508, USA",Lasandra Kaye McLiechey ,Inactive,
07893076,MacroLogix Inc.,Legal Name,Stock Corporation,"1427 MELROSE PARKWAY, NORFOLK, VA, 23508 - 0000, USA",FAHAD   KHAN ,Inactive,
S5747011,"Mad Hatter Vintage, LLC",Legal Name,Limited Liability Company,"5421 WALTON AVE, NORFOLK, VA, 23508 - 0000, USA",KRISTINE   WOLF ,Inactive,
01784271,"MADONNA HOME, INC.",Legal Name,Nonstock Corporation,"814 W 37TH ST, NORFOLK, VA, 23508 - 0000, USA",CHARLENE   DAVIS ,Active,
11171975,"Magdom Enterprise, LLC",Legal Name,Limited Liability Company,"601 W 34th St, Norfolk, VA, 23508 - 3141, USA",Yvonne   Wright-Dunn ,Pending Inactive,
S8338180,"Maggie-Mae Home Care, LLC",Legal Name,Limited Liability Company,"5215 Colley Ave Ste 125, Norfolk, VA, 23508 - 2166, USA",LUSHAUN   HOPKINS ,Active,
S1750886,"Magnificent Seven, LLC",Legal Name,Limited Liability Company,"1509 CEDAR LANE, NORFOLK, VA, 23508 - 0000, USA",DONNA P   WOLFINBARGER ,Inactive,
S6193058,Magnolia Investors LLC,Legal Name,Limited Liability Company,"1309 Magnolia Ave., Norfolk, VA, 23508 - 0000, USA",DANIEL LAWRENCE   BOYTERS ,Inactive,
S6328415,Magnolia Media Consulting LLC,Legal Name,Limited Liability Company,"795 West 49th Street, Apt 2, Norfolk, VA, 23508 - 0000, USA",EVAN E   TIDERMAN-JOHNSON ,Inactive,
S3354513,"MAINSTREET BUSINESS PROPERTIES, LLC",Legal Name,Limited Liability Company,"4708 MAYFLOWER RD, NORFOLK, VA, 23508 - 0000, USA",POOYA BINA   MOHIT ,Active,
S3461425,Maintserve LLC,Legal Name,Limited Liability Company,"841A WEST 45TH ST, NORFOLK, VA, 23508 - 0000, USA",GLENN   CHAMBERLIN ,Inactive,
11238859,Majestic Investments LLC,Legal Name,Limited Liability Company,"634 W 34th st apt 4, Norfolk, VA, 23508, USA",Dupree Majestic Cooper ,Inactive,
11070363,Major Creations LLC,Legal Name,Limited Liability Company,"537 w 35th St, Norfolk, VA, 23508, USA",Deneen Josette Majors ,Inactive,
11529898,"MAMAHUHU, LLC",Legal Name,Limited Liability Company,"1500 Powhatan Ct, Norfolk, VA, 23508, USA",Eric  Levin ,Active,
S6193629,Maplewoods Management LLC,Legal Name,Limited Liability Company,"1446 Church St Ste B, Norfolk, VA, 23504 - 2448, USA",ROBERT EUGENE   HOWERIN ,Active,
S4429397,"MarcellaLeone, LLC",Legal Name,Limited Liability Company,"5431 Glenhaven Crescent, Norfolk, VA, 23508 - 0000, USA",JESSICA   DOUGHTY ,Inactive,
11069153,Marcelle and Reuben Checkley Limited Liability Company,Legal Name,Limited Liability Company,"533 W 34th St, Norfolk, VA, 23508 - 3139, USA",Marcelle L.   Checkley ,Inactive,
11601922,Margaret Lubas LLC,Legal Name,Limited Liability Company,"4509 Whitechapel Dr, Virginia Beach, VA, 23455 - 6447, USA",Margaret  Lubas ,Active,
S3746999,"Marigot Virtual Imaging, LLC",Legal Name,Limited Liability Company,"1009 w 36 street, #2, Norfolk, VA, 23508 - 0000, USA",CHARLEE   BELLINE ,Inactive,
11016294,Mariner Golf LLC,Legal Name,Limited Liability Company,"1520 S Eleanor Ct , Norfolk, VA, 23508, USA",Jason  Wesley  Hicks  ,Pending Inactive,
S4548857,"Maritime Security Partners, LLC",Legal Name,Limited Liability Company,"765 W. 48th St #1, Norfolk, VA, 23508 - 0000, USA",ROBERT J   COX ,Inactive,
11541178,Mark My Words Engraving Co LLC,Legal Name,Limited Liability Company,"1055 W 38th St Apt 336, Norfolk, VA, 23508, USA",Michael Christopher Francois ,Inactive,
S6324224,Marker 3 LLC,Legal Name,Limited Liability Company,"615 Connecticut Ave, Norfolk, VA, 23508 - 0000, USA",TIM   HOLT ,Active,
00641381,MARLAIN REALTY CORPORATION,Legal Name,Stock Corporation,"1 COLLEY AVENUE, APT. 1109, NORFOLK, VA, 23510 - 0000, USA",SHELDON J.   LEAVITT ,Inactive,
S8404289,Marley's @ The Y! LLC,Legal Name,Limited Liability Company,"1313 W. 39th St. #A, Norfolk, VA, 23508 - 0000, USA",BRANDON JOSHUA   PERSAD ,Inactive,
11742373,"MARQ, LLC",Legal Name,Limited Liability Company,"1142 Hanover Ave, Norfolk, VA, 23508 - 1231, USA",Tyler B Wilkinson ,Active,
11457016,Marque LLC,Legal Name,Limited Liability Company,"413 Connecticut Ave, Norfolk, VA, 23508, USA",Nicole  Pilovsky ,Active,
S4826170,Marsh Waters LLC,Legal Name,Limited Liability Company,"841 W 45th St, Norfolk, VA, 23508 - 0000, USA",THOMAS MARSHALL   SCHLEGEL ,Inactive,
11542416,MARTINEZ PROPERTY GROUP LLC,Legal Name,Limited Liability Company,"714 W 37th St, Norfolk, VA, 23508 - 3118, USA",DARON  MARTINEZ ,Active,
S5648318,Martins Dream Home LLC,Legal Name,Limited Liability Company,"923 JAMESTOWN CRESCENT, NORFOLK, VA, 23508 - 0000, USA",MARTIN L  PLAISTED JR ,Active,
07019995,MARX ENTERPRISES INC.,Legal Name,Stock Corporation,"5072 FERRELL PKWY STE 106, VIRGINIA BEACH, VA, 23464 - 0000, USA",SUSAN   MARX ,Active,
07425622,MASJID ASH-SHURA,Legal Name,Nonstock Corporation,"3518 COLLEY AVE, NORFOLK, VA, 23508 - 0000, USA",TONY ABDUS   SALAAM ,Active,
04435319,"MASJID WILLIAM SALAAM, INC.",Legal Name,Nonstock Corporation,"614 W 35th St, Norfolk, VA, 23508 - 3104, USA",ISMAEL   SALEEM ,Active,
S3450931,Masks By Margaret LLC,Legal Name,Limited Liability Company,"635 GEORGIA AVE, NORFOLK, VA, 23508 - 0000, USA",MARGARET   CHENEY ,Active,
11194161,"Masonry Alliance of Virginia, Inc.",Legal Name,Nonstock Corporation,"999 Kenyon Rd, Suffolk, VA, 23434 - 6751, USA",Igor A Vaserfirer ,Inactive,
11527109,Masons properties LLC,Legal Name,Limited Liability Company,"1546 W 42nd St, Norfolk, VA, 23508 - 2208, USA",travis  bostic ,Active,
S3904259,"MassRoots, LLC",Legal Name,Limited Liability Company,"1140 ROCKBRIDGE AVE, NORFOLK, VA, 23508 - 0000, USA",SEBASTIAN   STANT ,Inactive,
11154257,MATCHED Boutique LLC,Legal Name,Limited Liability Company,"3712 Colley Ave, Norfolk, VA, 23508, USA",Amber  Carson ,Inactive,
11152269,Matthews Consulting Associates LLC,Legal Name,Limited Liability Company,"4900 Colonial Ave, Norfolk, VA, 23508 - 2104, USA",Terry  Matthews Jr.,Inactive,
S5466422,"Maurice Consulting Group, LLC",Legal Name,Limited Liability Company,"1216 W 26th St, Norfolk, VA, 23508 - 2408, USA",MICHAEL   MAURICE ,Active,
07713670,"Maury Band Parents Association, Inc.",Legal Name,Nonstock Corporation,,LYNN E   MORGAN ,Inactive,
07862196,"Maury Girls Lacrosse Club, Inc.",Legal Name,Nonstock Corporation,"5419 Studeley Ave, Norfolk, VA, 23508 - 1028, USA",John  Searing ,Active,
11582369,MaxNet LLC ,Legal Name,Limited Liability Company,"1509 Melrose Pkwy, Norfolk, VA, 23508, USA",Yakubu   Alibalogun  ,Inactive,
03882305,Mayer Fine Art Inc.,Legal Name,Stock Corporation,"1140 ROCKBRIDGE AVENUE, NORFOLK, VA, 23508 - 0000, USA",SHEILA   GIOLITTI ,Inactive,
S3816131,"Mayflower, LLC",Legal Name,Limited Liability Company,"5922 Glenhaven Crescent, Norfolk, VA, 23508 - 0000, USA",DAVID H.   CORLISS ,Active,
11015646,Mbarge LLC,Legal Name,Limited Liability Company,"4300 Colley ave, Norfolk, VA, 23508, USA",geoff  fout ,Inactive,
11673293,MBH Biomedical LLC,Legal Name,Limited Liability Company,"1425 Bolling Ave, Norfolk, VA, 23508, USA",Matthew  Havener ,Active,
S5086048,MC Cable LLC,Legal Name,Limited Liability Company,"1153 Lexan Ave, Norfolk, VA, 23508 - 0000, USA",VICKI M   OROURKE ,Inactive,
S6479788,MC Studio and Designs LLC,Legal Name,Limited Liability Company,"839 West 51st ST, Norfolk, VA, 23508 - 0000, USA",CODY MYKAL   SIMS ,Inactive,
06174064,"MCCARTY'S GLASS, INC., INC.",Legal Name,Stock Corporation,"4967 Cleveland St, Virginia Beach, VA, 23462 - 5301, USA",ROBERT L  MCCARTY JR ,Active,
S5263738,McDole Development LLC,Legal Name,Limited Liability Company,"4500 COLLEY AVE, SUITE J, NORFOLK, VA, 23508 - 0000, USA",CATRINA   BANKS ,Inactive,
11715465,McFarland Networking LLC,Legal Name,Limited Liability Company,"1338 Westmoreland Ave, Norfolk, VA, 23508 - 1321, USA",Cassandra  McFarland ,Active,
S0269441,"McKinley Megginson Group, LLC",Legal Name,Limited Liability Company,"2535 VILLA CIR STE 4000, NORFOLK, VA, 23504 - 0000, USA",RODNEY   JORDAN ,Inactive,
S0005613,"MCKINNON INVESTMENTS, L.C.",Legal Name,Limited Liability Company,"7511 CORTLANDT PLACE, NORFOLK, VA, 23505 - 0000, USA",COLIN MCA.   MCKINNON ,Active,
S8586440,"MCM Pharma, LLC",Legal Name,Limited Liability Company,"1225 West 26th Street, Norfolk, VA, 23508 - 0000, USA",ROBERT   BROWN ,Active,
S7097373,McRae Family Properties LLC,Legal Name,Limited Liability Company,"634 Pennsylvania Avenue, Norfolk, VA, 23508 - 0000, USA",CARY A.   PETZINGER ,Inactive,
S1232182,MD&D LLC,Legal Name,Limited Liability Company,"249 W FREEMASON ST STE 204, NORFOLK, VA, 23510 - 0000, USA",THOMAS   MORRISETTE ,Active,
S4556264,"MedConsult, LLC",Legal Name,Limited Liability Company,"4600 COLONIAL AVE, NORFOLK, VA, 23508 - 0000, USA",DIANE M   CARRONE ,Inactive,
11656747,"MEDCURA Consulting, llc",Legal Name,Limited Liability Company,"418 Massachusetts Ave, Norfolk, VA, 23508, USA",Megan  Robins ,Pending Inactive,
07287535,Mekane Hiwot Abune Gebre Menfes Kidus Ethiopian Orthodox Tewahedo Church,Legal Name,Nonstock Corporation,"301 W 32nd St, Norfolk, VA, 23508 - 3409, USA",MICHAEL   AMARE ,Active,
S7994983,MelaninBase Enterprise L.L.C.,Legal Name,Limited Liability Company,"2810 colonial avenue, Apartment, Norfolk, VA, 23508 - 0000, USA",I TEREF ANKH   EL ,Active,
11474765,MER'Z FAMILY DINER LLC,Legal Name,Limited Liability Company,"613 W 36th St, Norfolk, VA, 23508 - 3109, USA",Varden Marcell Grandison ,Active,
S7324421,MET TRUCKING LLC,Legal Name,Limited Liability Company,"1023 W 38TH STREET, APT J, NORFOLK, VA, 23508 - 0000, USA",DWAN A   THOMAS ,Inactive,
08452682,Metal Concepts Holding Co.,Legal Name,Stock Corporation,"1075 W. 35TH STREET, NORFOLK, VA, 23508 - 0000, USA",JAMES   GOSSEN ,Inactive,
S8330054,"Metal Concepts Leasing, LLC",Legal Name,Limited Liability Company,"1075 W. 35th Street, Norfolk, VA, 23508 - 0000, USA",JAMES   GOSSEN ,Inactive,
08452690,"Metal Concepts Management Services, Inc.",Legal Name,Stock Corporation,"1075 W. 35TH STREET, NORFOLK, VA, 23508 - 0000, USA",JAMES   GOSSEN ,Inactive,
S8330328,"Metal Concepts Real Estate, LLC",Legal Name,Limited Liability Company,"1075 W. 35th Street, Norfolk, VA, 23508 - 0000, USA",JAMES   GOSSEN ,Inactive,
11782915,METOMPKIN FLATS LLC,Legal Name,Limited Liability Company,"1218 WESTMORELAND AVE, Norfolk, VA, 23508, USA",STEPHEN  P WATERS ,Active,
S4067585,"MF Centennial Investments, LLC",Legal Name,Limited Liability Company,"7511 Cortlandt Place, Norfolk, VA, 23505 - 0000, USA",COLIN   MCKINNON ,Inactive,
S7189501,MGAG LLC,Legal Name,Limited Liability Company,"4300 Colley ave, Norfolk, VA, 23508 - 0000, USA",PAMELA   FOUT ,Inactive,
S7693528,MGL Enterprises LLC,Legal Name,Limited Liability Company,"1406 Eleanor Ct, Norfolk, VA, 23508 - 0000, USA",MONICA G   LYNCH ,Inactive,
S3414291,"MGL Studio, LLC",Legal Name,Limited Liability Company,"2314 STUART AVE, RICHMOND, VA, 23220 - 0000, USA",MONICA G   LYNCH ,Inactive,
S2454322,"MHCW, LLC",Legal Name,Limited Liability Company,"5324 POWHATAN AVE, NORFOLK, VA, 23508 - 0000, USA",RALPH   CHESSON ,Inactive,
08145864,Mid Atlantic Technology's Inc.,Legal Name,Stock Corporation,"1124 CRYSTAL LAKE DR, VIRGINIA BEACH, VA, 23451 - 0000, USA",MICHAEL   SMITHSON ,Inactive,
S8235733,Mid-Atlantic Home Maintenance LLC,Legal Name,Limited Liability Company,"5812 Hampton Blvd, Norfolk, VA, 23508 - 0000, USA",DANIELLE   PATTERSON ,Inactive,
11590163,"Mikedis Contracting Services, LLC",Legal Name,Limited Liability Company,"1011 W 35th St, Norfolk, VA, 23508 - 3048, USA",Christopher  Mikedis ,Active,
11700939,MilesParker LLC,Legal Name,Limited Liability Company,"701 E Franklin St Ste 105, Richmond, VA, 23219 - 2502, USA",Terique  Miles ,Active,
S2954750,Milhoan Associates LLC,Legal Name,Limited Liability Company,"1019 JAMESTOWN CRESCENT, NORFOLK, VA, 23508 - 0000, USA",SUSAN L   MILHOAN ,Inactive,
S0929473,"MILITARY-HOGGARD, L.L.C.",Legal Name,Limited Liability Company,"1501 POWHATAN CT., NORFOLK, VA, 23508 - 0000, USA",J RANDOLPH   STOKES ,Active,
S4145928,Milliken Properties LLC,Legal Name,Limited Liability Company,"4504 Gosnold Ave, Norfolk, VA, 23508 - 0000, USA",BILLY WAYNE   MILLIKEN ,Inactive,
11204081,Mind Ya Business Pop-Up Shop LLC,Legal Name,Limited Liability Company,"1650 General Booth Blvd Ste 101, Virginia Beach, VA, 23454 - 5609, USA",Larry  Whitaker Jr.,Inactive,
11413778,Mindful Moments Wellness LLC,Legal Name,Limited Liability Company,"724 W 38th St, Norfolk, VA, 23508 - 3126, USA",Carly Joelle Bennyhoff ,Active,
07811680,Mission Ammunition Inc.,Legal Name,Stock Corporation,"1363 ROCKBRIDGE AVE, NORFOLK, VA, 23508 - 0000, USA",JONATHAN   GRAY ,Inactive,
05720685,MISSION OF TRUTH OUTREACH CENTER,Legal Name,Nonstock Corporation,"8481 CHESAPEAKE BLVD, Norfolk, VA, 23518 - 0000, USA",JANIE   JERNIGAN ,Pending Inactive,
11247541,MisterO LLC,Legal Name,Limited Liability Company,"5610 Monroe Pl Apt A, Norfolk, VA, 23508 - 1561, USA",Osiris J Martinez ,Inactive,
S3914019,"MIZFITZ, LLC",Legal Name,Limited Liability Company,"328 WEST 34TH ST, NORFOLK, VA, 23508 - 0000, USA",NATARSHIA ANITA   MOREY ,Active,
S6344685,MKQN LLC,Legal Name,Limited Liability Company,"623 Rhode Island Ave #A, Norfolk, VA, 23508 - 0000, USA",MIKQUAN DAREAL   JOHNSON ,Inactive,
S7764824,MLJBAT FAMILY LLC,Legal Name,Limited Liability Company,"6146 Eastwood terrace, norfolk, VA, 23508 - 0000, USA",MICHAEL THOMAS   UMSCHEID ,Active,
S1660440,"MMC Benefit Group, LLC",Legal Name,Limited Liability Company,"415 45TH ST, NORFOLK, VA, 23508 - 0000, USA",GABRIEL LUCAS   CHRISTENSEN ,Active,
11496498,"Model Citizen Cocktails, LLC",Legal Name,Limited Liability Company,"3033 Princess Anne Cres, Chesapeake, VA, 23321, USA",Joshua D Seaburg ,Active,
11683065,Momentum Freight LLC,Legal Name,Limited Liability Company,"1042 JAMESTOWN CRES, 1042 JAMESTOWN CRES, Norfolk, VA, 23508, USA",Daka Systems Inc.,Active,
11527773,Monarch Collective LLC,Legal Name,Limited Liability Company,"6119 Studeley Ave, Norfolk, VA, 23508, USA",William  Chard ,Active,
11813904,Monarchal Chemistry Society LLC,Legal Name,Limited Liability Company,"1036 W 39th St, apt-310-a, Norfolk, VA, 23508 - 2787, USA",peter  vital ,Active,
S1872748,"Monroe Residential Properties, LLC",Legal Name,Limited Liability Company,"6127 STUDELEY AVE, NORFOLK, VA, 23508 - 0000, USA",WEBSTER M  CHANDLER III ,Active,
02131696,"Montagna & Montagna, P.C.",Legal Name,Stock Corporation,"5420 POWHATAN AVENUE, NORFOLK, VA, 23508 - 0000, USA",ANTHONY L  MONTAGNA III ,Active,
11356565,Moonnauts LLC,Legal Name,Limited Liability Company,"855 W 41st St Apt 4, Norfolk, VA, 23508, USA",Jada  Gordon ,Inactive,
S2124651,"Moore Mechanical Services, L.L.C.",Legal Name,Limited Liability Company,"619 PENNSYLVANIA AVE, NORFOLK, VA, 23508 - 0000, USA",KEVIN   MOORE ,Inactive,
S1622093,"MORE THAN A RELISH, LLC",Legal Name,Limited Liability Company,"1130 TABB ST, NORFOLK, VA, 23504 - 0000, USA",COLLEEN   JAMES ,Inactive,
S5736378,"MoreThanMusic , LLC",Legal Name,Limited Liability Company,"4501 colley ave, norfolk, VA, 23508 - 0000, USA",DARIUS   COLBOURN ,Inactive,
S5192937,Morgan's Educare Center LLC,Legal Name,Limited Liability Company,"4300 colonial ave, Norfolk, VA, 23508 - 0000, USA",CHARLENE   MORGAN ,Inactive,
06847578,"MORROCU FOODS, INC.",Legal Name,Stock Corporation,"328 Teal Cres, VIRGINIA BEACH, VA, 23456 - 4518, USA",Igor A Vaserfirer ,Inactive,
06793657,Mosaic Steel Orchestra,Legal Name,Nonstock Corporation,"327 W 32nd St, Norfolk, VA, 23508 - 3409, USA",WILLIAM ANTHONY   HAILEY ,Active,
S5562733,"Mountaintide Music, LLC",Legal Name,Limited Liability Company,"1025 Jamestown Cres, Norfolk, VA, 23508 - 0000, USA",JAMES H  NEWSOM III ,Inactive,
S0375941,MOUNTJOY MILES ASSOCIATES LLC,Legal Name,Limited Liability Company,"5320 STUDELEY AVE, NORFOLK, VA, 23508 - 0000, USA",PERRY W  MILES III ,Inactive,
S5194131,"Moy Yat Ving Tsun Kung Fu, LLC",Legal Name,Limited Liability Company,"3525 Colley Ave, Norfolk, VA, 23508 - 0000, USA",ANDREI B.   CONYERS ,Inactive,
11710284,Mrs. Gwen We Care day care L.L.C.,Legal Name,Limited Liability Company,"418 W 33rd St, Norfolk, VA, 23508, USA",Gwen  Myers ,Active,
11071445,MRWAGNER PLLC,Legal Name,Limited Liability Company,"1337 Rockbridge Ave, Norfolk, VA, 23508, USA",Michael  Wagner ,Inactive,
11400055,Ms.Dots Country Kitchen LLC,Legal Name,Limited Liability Company,"5215 Colley Ave Ste 134, Norfolk, VA, 23508 - 2172, USA",Terrika  knight ,Inactive,
S5413465,MTS Refrigeration LLC,Legal Name,Limited Liability Company,"2128 LONDON BRIDGE RD STE 104, VIRGINIA BEACH, VA, 23456 - 0000, USA",Joseph L. Stiles ,Pending Inactive,
S6881595,Multi-Tax Refunds LLC,Legal Name,Limited Liability Company,"3515 Colley Avenue, Norfolk, VA, 23508 - 0000, USA",JEREMY   SYKES ,Inactive,
S0712226,"Museum Apartments, LLC",Legal Name,Limited Liability Company,"5204 EDGEWATER DR, NORFOLK, VA, 23508 - 0000, USA",THOMAS F   MORRISETTE ,Active,
11170960,Music Inc.,Legal Name,Stock Corporation,"1515 Longwood Dr, Norfolk, VA, 23508, USA",June Rosalind Moretz ,Active,
S5860038,mutah llc,Legal Name,Limited Liability Company,"4800 unit C, Norfolk, VA, 23508 - 0000, USA",KHALID   ALARID ,Inactive,
S6374211,Mutual Investments LLC,Legal Name,Limited Liability Company,"501 Maryland Ave, Norfolk, VA, 23508 - 0000, USA",ANESHA   MOORE ,Inactive,
11756102,MW Clean Team LLC,Legal Name,Limited Liability Company,"401 W 32nd St, Norfolk, VA, 23508 - 3411, USA",Yamique  Carter ,Active,
S3912831,My Generation Fitness LLC,Legal Name,Limited Liability Company,"541 Mayflower Road, Norfolk, VA, 23508 - 0000, USA",KATHRYN ANNE   BARKER ,Inactive,
07916752,My Time Entertainment INC.,Legal Name,Stock Corporation,"535 WEST 34TH STREET, NORFOLK, VA, 23508 - 0000, USA",LARRY T.   NICHOLSON ,Inactive,
11127578,My Time Mama LLC,Legal Name,Limited Liability Company,"5434 Powhatan Ave, Norfolk, VA, 23508 - 1049, USA",Victoria  Pittman ,Active,
11608403,NAFFA SOLUTIONS LLC,Legal Name,Limited Liability Company,"435 VIRGINIA AVE #CF302, Norfolk, VA, 23508, USA",Thais C De Queiroz ,Active,
11679040,NAIVE MELODY LLC,Legal Name,Limited Liability Company,"617 1/2 W 35th St Apt C, Norfolk, VA, 23508, USA",Jonathon  Reynolds ,Active,
